BBG004730N88;1683707820;222.110000000;222.190000000;222.220000000;222.100000000;9896
BBG004730N88;1683707880;222.190000000;221.930000000;222.200000000;221.900000000;28806
BBG004730N88;1683707940;221.910000000;221.810000000;221.970000000;221.810000000;14148
BBG004730N88;1683708000;221.820000000;221.850000000;221.880000000;221.760000000;11639
BBG004730N88;1683708060;221.830000000;221.860000000;221.870000000;221.800000000;10353
BBG004730N88;1683708120;221.820000000;221.750000000;221.880000000;221.700000000;16122
BBG004730N88;1683708180;221.750000000;222.000000000;222.000000000;221.740000000;47967
BBG004730N88;1683708240;222.000000000;221.860000000;222.000000000;221.820000000;7573
BBG004730N88;1683708300;221.860000000;221.880000000;221.890000000;221.800000000;5550
BBG004730N88;1683708360;221.880000000;221.810000000;221.890000000;221.800000000;14255
BBG004730N88;1683708420;221.800000000;221.930000000;221.940000000;221.800000000;11536
BBG004730N88;1683708480;221.910000000;221.950000000;222.000000000;221.890000000;36399
BBG004730N88;1683708540;221.960000000;221.880000000;221.960000000;221.800000000;15636
BBG004730N88;1683708600;221.860000000;221.880000000;221.890000000;221.800000000;5937
BBG004730N88;1683708660;221.850000000;221.680000000;221.900000000;221.610000000;29988
BBG004730N88;1683708720;221.680000000;221.660000000;221.700000000;221.590000000;10476
BBG004730N88;1683708780;221.670000000;221.510000000;221.670000000;221.510000000;12341
BBG004730N88;1683708840;221.530000000;221.510000000;221.540000000;221.510000000;14308
BBG004730N88;1683708900;221.520000000;221.620000000;221.680000000;221.510000000;13199
BBG004730N88;1683708960;221.620000000;221.690000000;221.710000000;221.550000000;21649
BBG004730N88;1683709020;221.700000000;221.860000000;221.880000000;221.640000000;7812
BBG004730N88;1683709080;221.860000000;221.810000000;221.860000000;221.690000000;15137
BBG004730N88;1683709140;221.790000000;221.780000000;221.870000000;221.640000000;18889
BBG004730N88;1683709200;221.780000000;221.710000000;221.870000000;221.670000000;22281
BBG004730N88;1683709260;221.700000000;221.650000000;221.760000000;221.640000000;10667
BBG004730N88;1683709320;221.650000000;221.390000000;221.700000000;221.310000000;37469
BBG004730N88;1683709380;221.370000000;221.440000000;221.500000000;221.320000000;11513
BBG004730N88;1683709440;221.400000000;221.470000000;221.470000000;221.340000000;7754
BBG004730N88;1683709500;221.450000000;221.430000000;221.500000000;221.360000000;7749
BBG004730N88;1683709560;221.430000000;221.330000000;221.450000000;221.330000000;8571
BBG004730N88;1683709620;221.330000000;221.420000000;221.420000000;221.310000000;10503
BBG004730N88;1683709680;221.420000000;221.400000000;221.490000000;221.380000000;9302
BBG004730N88;1683709740;221.400000000;221.330000000;221.480000000;221.310000000;8051
BBG004730N88;1683709800;221.330000000;221.250000000;221.340000000;221.170000000;19057
BBG004730N88;1683709860;221.180000000;221.130000000;221.250000000;221.010000000;40967
BBG004730N88;1683709920;221.120000000;221.040000000;221.180000000;221.040000000;9201
BBG004730N88;1683709980;221.040000000;221.090000000;221.180000000;221.000000000;28553
BBG004730N88;1683710040;221.090000000;221.270000000;221.280000000;221.060000000;19215
BBG004730N88;1683710100;221.260000000;221.680000000;221.700000000;221.240000000;26034
BBG004730N88;1683710160;221.680000000;221.820000000;221.970000000;221.620000000;26348
BBG004730N88;1683710220;221.820000000;221.570000000;221.840000000;221.550000000;13165
BBG004730N88;1683710280;221.630000000;221.750000000;221.810000000;221.600000000;9573
BBG004730N88;1683710340;221.750000000;221.720000000;221.800000000;221.700000000;14192
BBG004730N88;1683710400;221.700000000;221.620000000;221.800000000;221.590000000;10847
BBG004730N88;1683710460;221.660000000;222.000000000;222.000000000;221.600000000;55620
BBG004730N88;1683710520;222.000000000;221.960000000;222.000000000;221.870000000;24348
BBG004730N88;1683710580;221.960000000;221.940000000;221.980000000;221.800000000;12757
BBG004730N88;1683710640;221.940000000;221.950000000;221.970000000;221.850000000;6920
BBG004730N88;1683710700;221.910000000;221.950000000;221.980000000;221.810000000;10853
BBG004730N88;1683710760;221.950000000;221.860000000;221.970000000;221.850000000;6516
BBG004730N88;1683710820;221.850000000;221.900000000;221.970000000;221.820000000;8934
BBG004730N88;1683710880;221.900000000;221.870000000;221.940000000;221.810000000;4367
BBG004730N88;1683710940;221.830000000;221.820000000;221.900000000;221.800000000;5374
BBG004730N88;1683711000;221.820000000;221.830000000;221.930000000;221.690000000;10826
BBG004730N88;1683711060;221.920000000;221.890000000;221.940000000;221.800000000;9257
BBG004730N88;1683711120;221.900000000;221.810000000;221.900000000;221.770000000;3053
BBG004730N88;1683711180;221.810000000;221.840000000;221.860000000;221.750000000;3825
BBG004730N88;1683711240;221.840000000;221.820000000;221.900000000;221.770000000;4280
BBG004730N88;1683711300;221.860000000;221.820000000;221.870000000;221.750000000;4393
BBG004730N88;1683711360;221.820000000;221.780000000;221.820000000;221.680000000;4391
BBG004730N88;1683711420;221.750000000;221.750000000;221.800000000;221.700000000;5027
